algorithm,TNR0set,TNR1set,TPRset,TNR0num,TNR1num,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy-race,1-accuracy-race,race-accuracy,0-accuracy-race_over_1-accuracy-race,race-accuracyRatio,diff:1-accuracy-raceto0-accuracy-race,race-accuracyDiff,0-TPR-race,1-TPR-race,race-TPR,0-TPR-race_over_1-TPR-race,race-TPRRatio,diff:1-TPR-raceto0-TPR-race,race-TPRDiff,0-TNR-race,1-TNR-race,race-TNR,0-TNR-race_over_1-TNR-race,race-TNRRatio,diff:1-TNR-raceto0-TNR-race,race-TNRDiff,0-FPR-race,1-FPR-race,race-FPR,0-FPR-race_over_1-FPR-race,race-FPRRatio,diff:1-FPR-raceto0-FPR-race,race-FPRDiff,0-FNR-race,1-FNR-race,race-FNR,0-FNR-race_over_1-FNR-race,race-FNRRatio,diff:1-FNR-raceto0-FNR-race,race-FNRDiff,0-PR-race,1-PR-race,race-PR,0-PR-race_over_1-PR-race,race-PRRatio,diff:1-PR-raceto0-PR-race,race-PRDiff,0-calibration+-race,1-calibration+-race,race-calibration+,0-calibration+-race_over_1-calibration+-race,race-calibration+Ratio,diff:1-calibration+-raceto0-calibration+-race,race-calibration+Diff,0-calibration--race,1-calibration--race,race-calibration-,0-calibration--race_over_1-calibration--race,race-calibration-Ratio,diff:1-calibration--raceto0-calibration--race,race-calibration-Diff
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.9",1,1,s_as_input=True,7,0.630043753,0.420490928,0.805357143,0.612924036,0.246028579,1.969954566,1.969954566,1.175977471,0.630066323,0.63,0.630033161,1.000105274,1.000105274,1.000066323,1.000066323,0.487179487,0.259124088,0.373151787,1.88010112,1.88010112,1.2280554,1.2280554,0.766570605,0.868544601,0.817557603,0.882592102,0.882592102,0.898026004,0.898026004,0.233429395,0.131455399,0.182442397,1.775730753,1.775730753,1.101973996,1.101973996,0.512820513,0.740875912,0.626848213,0.692181382,0.692181382,0.7719446,0.7719446,0.357406043,0.181428571,0.269417307,1.969954566,1.969954566,1.175977471,1.175977471,0.665979381,0.559055118,0.61251725,1.191258894,1.191258894,1.106924263,1.106924263,0.389908257,0.354275742,0.372091999,1.100578479,1.100578479,1.035632515,1.035632515
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.9",1,1,s_as_input=True,8,0.648517258,0.442902882,0.820535714,0.631719298,0.28644145,2.372881356,2.372881356,1.215738499,0.647015475,0.651428571,0.649222023,0.99322551,0.99322551,0.995586904,0.995586904,0.520361991,0.255474453,0.387918222,2.036845507,2.036845507,1.264887538,1.264887538,0.768011527,0.906103286,0.837057407,0.847598214,0.847598214,0.861908241,0.861908241,0.231988473,0.093896714,0.162942593,2.470677233,2.470677233,1.138091759,1.138091759,0.479638009,0.744525547,0.612081778,0.644219679,0.644219679,0.735112462,0.735112462,0.372881356,0.157142857,0.265012107,2.372881356,2.372881356,1.215738499,1.215738499,0.681818182,0.636363636,0.659090909,1.071428571,1.071428571,1.045454545,1.045454545,0.373678026,0.345762712,0.359720369,1.080735467,1.080735467,1.027915314,1.027915314
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.9",1,1,s_as_input=True,9,0.655809431,0.435432231,0.840178571,0.637805401,0.303946624,2.638325964,2.638325964,1.224684704,0.661016949,0.645714286,0.653365617,1.023698815,1.023698815,1.015302663,1.015302663,0.523378582,0.222627737,0.37300316,2.350913632,2.350913632,1.300750845,1.300750845,0.792507205,0.917840376,0.85517379,0.863447747,0.863447747,0.874666829,0.874666829,0.207492795,0.082159624,0.14482621,2.525483738,2.525483738,1.125333171,1.125333171,0.476621418,0.777372263,0.62699684,0.613118631,0.613118631,0.699249155,0.699249155,0.361827561,0.137142857,0.249485209,2.638325964,2.638325964,1.224684704,1.224684704,0.706720978,0.635416667,0.671068822,1.11221662,1.11221662,1.071304311,1.071304311,0.364896074,0.352649007,0.35877254,1.034728773,1.034728773,1.012247067,1.012247067
"FairGPopp, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp, 0-TNR=1","FairGPopp, 1-TNR=1","FairGPopp, TPR=0.9",1,1,s_as_input=False,0,0.658240156,0.475987193,0.810714286,0.643350739,0.306116639,2.095119324,2.095119324,1.203379303,0.655858511,0.662857143,0.659357827,0.98944172,0.98944172,0.993001369,0.993001369,0.546003017,0.306569343,0.42628618,1.78100984,1.78100984,1.239433674,1.239433674,0.760806916,0.892018779,0.826412848,0.852904596,0.852904596,0.868788137,0.868788137,0.239193084,0.107981221,0.173587152,2.215135948,2.215135948,1.131211863,1.131211863,0.453996983,0.693430657,0.57371382,0.654711439,0.654711439,0.760566326,0.760566326,0.389093589,0.185714286,0.287403937,2.095119324,2.095119324,1.203379303,1.203379303,0.685606061,0.646153846,0.665879953,1.061056999,1.061056999,1.039452214,1.039452214,0.363088058,0.333333333,0.348210696,1.089264174,1.089264174,1.029754725,1.029754725
"FairGPopp, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp, 0-TNR=1","FairGPopp, 1-TNR=1","FairGPopp, TPR=0.9",1,1,s_as_input=False,1,0.655323286,0.432230523,0.841964286,0.637097404,0.303166027,2.611459101,2.611459101,1.221000105,0.651436993,0.662857143,0.657147068,0.982771326,0.982771326,0.988579851,0.988579851,0.509803922,0.244525547,0.377164735,2.084869769,2.084869769,1.265278374,1.265278374,0.786743516,0.931924883,0.859334199,0.844213445,0.844213445,0.854818633,0.854818633,0.213256484,0.068075117,0.140665801,3.132664215,3.132664215,1.145181367,1.145181367,0.490196078,0.755474453,0.622835265,0.648858577,0.648858577,0.734721626,0.734721626,0.358142962,0.137142857,0.24764291,2.611459101,2.611459101,1.221000105,1.221000105,0.695473251,0.697916667,0.696694959,0.996498987,0.996498987,0.997556584,0.997556584,0.373134328,0.342715232,0.35792478,1.088759103,1.088759103,1.030419097,1.030419097
"FairGPopp, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp, 0-TNR=1","FairGPopp, 1-TNR=1","FairGPopp, TPR=0.9",1,1,s_as_input=False,2,0.668935343,0.451440768,0.850892857,0.651166813,0.332907973,3.195715082,3.195715082,1.257212338,0.666175387,0.674285714,0.670230551,0.987971972,0.987971972,0.991889673,0.991889673,0.54147813,0.233576642,0.387527386,2.318203243,2.318203243,1.307901487,1.307901487,0.785302594,0.957746479,0.871524536,0.819948296,0.819948296,0.827556115,0.827556115,0.214697406,0.042253521,0.128475464,5.08117195,5.08117195,1.172443885,1.172443885,0.45852187,0.766423358,0.612472614,0.598261869,0.598261869,0.692098513,0.692098513,0.374355195,0.117142857,0.245749026,3.195715082,3.195715082,1.257212338,1.257212338,0.706692913,0.780487805,0.743590359,0.905450295,0.905450295,0.926205109,0.926205109,0.358068316,0.339805825,0.34893707,1.0537439,1.0537439,1.01826249,1.01826249
"FairGPopp, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp, 0-TNR=1","FairGPopp, 1-TNR=1","FairGPopp, TPR=0.9",1,1,s_as_input=False,3,0.653378707,0.461045891,0.814285714,0.637665803,0.296182887,2.004309011,2.004309011,1.187949258,0.652173913,0.655714286,0.653944099,0.994600739,0.994600739,0.996459627,0.996459627,0.527903469,0.299270073,0.413586771,1.763970128,1.763970128,1.228633396,1.228633396,0.770893372,0.884976526,0.827934949,0.871089062,0.871089062,0.885916846,0.885916846,0.229106628,0.115023474,0.172065051,1.991824972,1.991824972,1.114083154,1.114083154,0.472096531,0.700729927,0.586413229,0.673721091,0.673721091,0.771366604,0.771366604,0.375092115,0.187142857,0.281117486,2.004309011,2.004309011,1.187949258,1.187949258,0.68762279,0.625954198,0.656788494,1.098519335,1.098519335,1.061668591,1.061668591,0.369103774,0.337434095,0.353268934,1.093854412,1.093854412,1.031669679,1.031669679
"FairGPopp, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp, 0-TNR=1","FairGPopp, 1-TNR=1","FairGPopp, TPR=0.9",1,1,s_as_input=False,4,0.653864852,0.464247599,0.8125,0.638373799,0.29707456,2.844956566,2.844956566,1.260929572,0.651436993,0.658571429,0.655004211,0.989166801,0.989166801,0.992865565,0.992865565,0.55505279,0.244525547,0.399789169,2.269917381,2.269917381,1.310527243,1.310527243,0.74351585,0.924882629,0.83419924,0.803902924,0.803902924,0.818633221,0.818633221,0.25648415,0.075117371,0.16580076,3.414445245,3.414445245,1.181366779,1.181366779,0.44494721,0.755474453,0.600210831,0.588963939,0.588963939,0.689472757,0.689472757,0.402358143,0.141428571,0.271893357,2.844956566,2.844956566,1.260929572,1.260929572,0.673992674,0.676767677,0.675380175,0.995899623,0.995899623,0.997224997,0.997224997,0.363748459,0.344425957,0.354087208,1.056100597,1.056100597,1.019322502,1.019322502
"FairGPopp, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp, 0-TNR=1","FairGPopp, 1-TNR=1","FairGPopp, TPR=0.9",1,1,s_as_input=False,5,0.638794361,0.433297759,0.810714286,0.622006022,0.265072965,2.640507234,2.640507234,1.236701758,0.631540162,0.652857143,0.642198652,0.96734817,0.96734817,0.978683019,0.978683019,0.512820513,0.240875912,0.376848213,2.128982129,2.128982129,1.2719446,1.2719446,0.744956772,0.917840376,0.831398574,0.811640882,0.811640882,0.827116397,0.827116397,0.255043228,0.082159624,0.168601426,3.104240428,3.104240428,1.172883603,1.172883603,0.487179487,0.759124088,0.623151787,0.641765286,0.641765286,0.7280554,0.7280554,0.380987472,0.144285714,0.262636593,2.640507234,2.640507234,1.236701758,1.236701758,0.657640232,0.653465347,0.655552789,1.00638884,1.00638884,1.004174886,1.004174886,0.38452381,0.347245409,0.365884609,1.107354625,1.107354625,1.037278401,1.037278401
"FairGPopp, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp, 0-TNR=1","FairGPopp, 1-TNR=1","FairGPopp, TPR=0.9",1,1,s_as_input=False,6,0.649975693,0.475987193,0.795535714,0.635761454,0.287991304,2.511934895,2.511934895,1.248389304,0.655858511,0.638571429,0.64721497,1.027071494,1.027071494,1.017287083,1.017287083,0.570135747,0.248175182,0.409155465,2.297311685,2.297311685,1.321960564,1.321960564,0.737752161,0.889671362,0.813711761,0.829241216,0.829241216,0.8480808,0.8480808,0.262247839,0.110328638,0.186288239,2.376969771,2.376969771,1.1519192,1.1519192,0.429864253,0.751824818,0.590844535,0.571761191,0.571761191,0.678039436,0.678039436,0.412675018,0.164285714,0.288480366,2.511934895,2.511934895,1.248389304,1.248389304,0.675,0.591304348,0.633152174,1.141544118,1.141544118,1.083695652,1.083695652,0.357590966,0.352136752,0.354863859,1.015488909,1.015488909,1.005454214,1.005454214
"FairGPopp, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp, 0-TNR=1","FairGPopp, 1-TNR=1","FairGPopp, TPR=0.9",1,1,s_as_input=False,7,0.631988333,0.424759872,0.805357143,0.615058507,0.250210305,1.966654385,1.966654385,1.176759659,0.626381724,0.642857143,0.634619434,0.974371571,0.974371571,0.983524582,0.983524582,0.485671192,0.277372263,0.381521727,1.750972454,1.750972454,1.208298929,1.208298929,0.760806916,0.877934272,0.819370594,0.866587557,0.866587557,0.882872644,0.882872644,0.239193084,0.122065728,0.180629406,1.959543339,1.959543339,1.117127356,1.117127356,0.514328808,0.722627737,0.618478273,0.711747947,0.711747947,0.791701071,0.791701071,0.359616802,0.182857143,0.271236972,1.966654385,1.966654385,1.176759659,1.176759659,0.659836066,0.59375,0.626793033,1.111302847,1.111302847,1.066086066,1.066086066,0.392405063,0.346153846,0.369279455,1.133614627,1.133614627,1.046251217,1.046251217
"FairGPopp, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp, 0-TNR=1","FairGPopp, 1-TNR=1","FairGPopp, TPR=0.9",1,1,s_as_input=False,8,0.647058824,0.442902882,0.817857143,0.630380012,0.283135974,2.285097416,2.285097416,1.209287293,0.646278556,0.648571429,0.647424992,0.996464733,0.996464733,0.997707127,0.997707127,0.518853695,0.259124088,0.388988891,2.002336796,2.002336796,1.259729608,1.259729608,0.768011527,0.899061033,0.83353628,0.854237365,0.854237365,0.868950495,0.868950495,0.231988473,0.100938967,0.16646372,2.298304403,2.298304403,1.131049505,1.131049505,0.481146305,0.740875912,0.611011109,0.649429002,0.649429002,0.740270392,0.740270392,0.372144436,0.162857143,0.26750079,2.285097416,2.285097416,1.209287293,1.209287293,0.681188119,0.622807018,0.651997568,1.09373867,1.09373867,1.058381101,1.058381101,0.374413146,0.346416382,0.360414764,1.080818243,1.080818243,1.027996763,1.027996763
"FairGPopp, 0-TNR=1, 1-TNR=1, TPR=0.9","FairGPopp, 0-TNR=1","FairGPopp, 1-TNR=1","FairGPopp, TPR=0.9",1,1,s_as_input=False,9,0.659212445,0.443970117,0.839285714,0.641627916,0.310963509,2.440337849,2.440337849,1.213993052,0.65880619,0.66,0.659403095,0.998191197,0.998191197,0.99880619,0.99880619,0.521870287,0.255474453,0.38867237,2.042749407,2.042749407,1.266395834,1.266395834,0.78962536,0.920187793,0.854906577,0.858113274,0.858113274,0.869437567,0.869437567,0.21037464,0.079812207,0.145093423,2.635870487,2.635870487,1.130562433,1.130562433,0.478129713,0.744525547,0.61132763,0.642193831,0.642193831,0.733604166,0.733604166,0.36256448,0.148571429,0.255567955,2.440337849,2.440337849,1.213993052,1.213993052,0.703252033,0.673076923,0.688164478,1.044831591,1.044831591,1.030175109,1.030175109,0.366473988,0.342281879,0.354377934,1.070678907,1.070678907,1.024192109,1.024192109
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.8","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.8",1,1,s_as_input=True,0,0.644628099,0.359658485,0.883035714,0.621347099,0.288305765,2.619414484,2.619414484,1.178135593,0.641857038,0.65,0.645928519,0.987472366,0.987472366,0.991857038,0.991857038,0.428355958,0.193430657,0.310893307,2.21451948,2.21451948,1.234925301,1.234925301,0.845821326,0.943661972,0.894741649,0.896318121,0.896318121,0.902159354,0.902159354,0.154178674,0.056338028,0.105258351,2.73667147,2.73667147,1.097840646,1.097840646,0.571644042,0.806569343,0.689106693,0.708735147,0.708735147,0.765074699,0.765074699,0.288135593,0.11,0.199067797,2.619414484,2.619414484,1.178135593,1.178135593,0.726342711,0.688311688,0.7073272,1.055252618,1.055252618,1.038031023,1.038031023,0.392339545,0.354735152,0.373537349,1.106006951,1.106006951,1.037604392,1.037604392
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.8","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.8",1,1,s_as_input=True,1,0.635391347,0.342582711,0.880357143,0.611469927,0.267503559,3.209694588,3.209694588,1.198872513,0.633750921,0.638571429,0.636161175,0.992451107,0.992451107,0.995179493,0.995179493,0.42081448,0.153284672,0.287049576,2.74531351,2.74531351,1.267529808,1.267529808,0.837175793,0.950704225,0.893940009,0.880584908,0.880584908,0.886471567,0.886471567,0.162824207,0.049295775,0.106059991,3.303005352,3.303005352,1.113528433,1.113528433,0.57918552,0.846715328,0.712950424,0.684038071,0.684038071,0.732470192,0.732470192,0.288872513,0.09,0.189436256,3.209694588,3.209694588,1.198872513,1.198872513,0.711734694,0.666666667,0.68920068,1.067602041,1.067602041,1.045068027,1.045068027,0.397927461,0.364207221,0.381067341,1.092585314,1.092585314,1.03372024,1.03372024
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.8","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.8",1,1,s_as_input=True,2,0.652406417,0.3660619,0.891964286,0.629013093,0.307450859,3.758290346,3.758290346,1.220663228,0.651436993,0.654285714,0.652861354,0.99564606,0.99564606,0.997151279,0.997151279,0.450980392,0.160583942,0.305782167,2.808377897,2.808377897,1.290396451,1.290396451,0.842939481,0.971830986,0.907385234,0.86737251,0.86737251,0.871108495,0.871108495,0.157060519,0.028169014,0.092614766,5.575648415,5.575648415,1.128891505,1.128891505,0.549019608,0.839416058,0.694217833,0.654049446,0.654049446,0.709603549,0.709603549,0.300663228,0.08,0.190331614,3.758290346,3.758290346,1.220663228,1.220663228,0.732843137,0.785714286,0.759278711,0.932709447,0.932709447,0.947128852,0.947128852,0.383561644,0.357142857,0.37035225,1.073972603,1.073972603,1.026418787,1.026418787
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.8","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.8",1,1,s_as_input=True,3,0.642197375,0.352187834,0.884821429,0.618504631,0.283497605,2.727612279,2.727612279,1.180165281,0.639646279,0.647142857,0.643394568,0.988415883,0.988415883,0.992503421,0.992503421,0.422322775,0.182481752,0.302402264,2.314328808,2.314328808,1.239841023,1.239841023,0.847262248,0.94600939,0.896635819,0.895617165,0.895617165,0.901252858,0.901252858,0.152737752,0.05399061,0.103364181,2.828968801,2.828968801,1.098747142,1.098747142,0.577677225,0.817518248,0.697597736,0.706623034,0.706623034,0.760158977,0.760158977,0.284450995,0.104285714,0.194368355,2.727612279,2.727612279,1.180165281,1.180165281,0.725388601,0.684931507,0.705160054,1.059067358,1.059067358,1.040457094,1.040457094,0.394438723,0.357256778,0.375847751,1.104076247,1.104076247,1.037181945,1.037181945
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.8","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.8",1,1,s_as_input=True,4,0.64073894,0.3660619,0.870535714,0.618298807,0.276992356,3.824359007,3.824359007,1.234018318,0.641120118,0.64,0.640560059,1.001750184,1.001750184,1.001120118,1.001120118,0.457013575,0.145985401,0.301499488,3.130542986,3.130542986,1.311028173,1.311028173,0.817002882,0.957746479,0.88737468,0.853047127,0.853047127,0.859256403,0.859256403,0.182997118,0.042253521,0.11262532,4.330931796,4.330931796,1.140743597,1.140743597,0.542986425,0.854014599,0.698500512,0.635804618,0.635804618,0.688971827,0.688971827,0.316875461,0.082857143,0.199866302,3.824359007,3.824359007,1.234018318,1.234018318,0.704651163,0.689655172,0.697153168,1.021744186,1.021744186,1.01499599,1.01499599,0.388349515,0.364485981,0.376417748,1.065471745,1.065471745,1.023863533,1.023863533
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.8","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.8",1,1,s_as_input=True,5,0.626154594,0.352187834,0.855357143,0.603772488,0.242298826,2.868091378,2.868091378,1.200152648,0.616801769,0.644285714,0.630543741,0.957341991,0.957341991,0.972516054,0.972516054,0.422322775,0.182481752,0.302402264,2.314328808,2.314328808,1.239841023,1.239841023,0.80259366,0.941314554,0.871954107,0.852630671,0.852630671,0.861279106,0.861279106,0.19740634,0.058685446,0.128045893,3.363804035,3.363804035,1.138720894,1.138720894,0.577677225,0.817518248,0.697597736,0.706623034,0.706623034,0.760158977,0.760158977,0.307295505,0.107142857,0.207219181,2.868091378,2.868091378,1.200152648,1.200152648,0.67146283,0.666666667,0.669064748,1.007194245,1.007194245,1.004796163,1.004796163,0.407446809,0.3584,0.382923404,1.136849354,1.136849354,1.049046809,1.049046809
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.8","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.8",1,1,s_as_input=True,6,0.644141954,0.390608324,0.85625,0.623429162,0.281627825,2.504708098,2.504708098,1.19346247,0.647752395,0.637142857,0.642447626,1.016651741,1.016651741,1.010609538,1.010609538,0.46907994,0.200729927,0.334904933,2.336870972,2.336870972,1.268350013,1.268350013,0.818443804,0.917840376,0.86814209,0.891706037,0.891706037,0.900603428,0.900603428,0.181556196,0.082159624,0.13185791,2.209798271,2.209798271,1.099396572,1.099396572,0.53092006,0.799270073,0.665095067,0.664256149,0.664256149,0.731649987,0.731649987,0.322033898,0.128571429,0.225302663,2.504708098,2.504708098,1.19346247,1.19346247,0.711670481,0.611111111,0.661390796,1.164551695,1.164551695,1.100559369,1.100559369,0.382608696,0.359016393,0.370812545,1.065713718,1.065713718,1.023592302,1.023592302
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.8","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.8",1,1,s_as_input=True,7,0.617890131,0.336179296,0.853571429,0.594875362,0.22358414,1.815186107,1.815186107,1.123442468,0.615327929,0.622857143,0.619092536,0.987911813,0.987911813,0.992470786,0.992470786,0.387631976,0.211678832,0.299655404,1.83122692,1.83122692,1.175953144,1.175953144,0.832853026,0.887323944,0.860088485,0.93861214,0.93861214,0.945529082,0.945529082,0.167146974,0.112676056,0.139911515,1.483429395,1.483429395,1.054470918,1.054470918,0.612368024,0.788321168,0.700344596,0.776800179,0.776800179,0.824046856,0.824046856,0.274871039,0.151428571,0.213149805,1.815186107,1.815186107,1.123442468,1.123442468,0.689008043,0.547169811,0.618088927,1.259221596,1.259221596,1.141838232,1.141838232,0.412601626,0.363636364,0.388118995,1.134654472,1.134654472,1.048965262,1.048965262
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.8","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.8",1,1,s_as_input=True,8,0.635877491,0.362860192,0.864285714,0.613572953,0.265181974,2.696752889,2.696752889,1.191490683,0.628592483,0.65,0.639296242,0.967065359,0.967065359,0.978592483,0.978592483,0.431372549,0.197080292,0.31422642,2.188816267,2.188816267,1.234292257,1.234292257,0.817002882,0.941314554,0.879158718,0.867938224,0.867938224,0.875688328,0.875688328,0.182997118,0.058685446,0.120841282,3.118270893,3.118270893,1.124311672,1.124311672,0.568627451,0.802919708,0.68577358,0.708199643,0.708199643,0.765707743,0.765707743,0.304347826,0.112857143,0.208602484,2.696752889,2.696752889,1.191490683,1.191490683,0.692493947,0.683544304,0.688019125,1.013092996,1.013092996,1.008949643,1.008949643,0.399364407,0.354267311,0.376815859,1.127296803,1.127296803,1.045097096,1.045097096
"FairGPopp*, 0-TNR=1, 1-TNR=1, TPR=0.8","FairGPopp*, 0-TNR=1","FairGPopp*, 1-TNR=1","FairGPopp*, TPR=0.8",1,1,s_as_input=True,9,0.637335926,0.353255069,0.875,0.614127535,0.270543556,2.723655122,2.723655122,1.184677334,0.635224761,0.641428571,0.638326666,0.990328134,0.990328134,0.993796189,0.993796189,0.425339367,0.178832117,0.302085742,2.378428294,2.378428294,1.24650725,1.24650725,0.83573487,0.938967136,0.887351003,0.890057637,0.890057637,0.896767734,0.896767734,0.16426513,0.061032864,0.112648997,2.691420971,2.691420971,1.103232266,1.103232266,0.574660633,0.821167883,0.697914258,0.699808949,0.699808949,0.75349275,0.75349275,0.291820192,0.107142857,0.199481524,2.723655122,2.723655122,1.184677334,1.184677334,0.712121212,0.653333333,0.682727273,1.089981447,1.089981447,1.058787879,1.058787879,0.396462019,0.36,0.378231009,1.101283385,1.101283385,1.036462019,1.036462019
